code,Year,mort,malaria,gdp_pc,pov,edu,water,san
ERI,2007,62.1,12.8386340087104,480.44762365456,21.1,39.2820701599121,46.0765362516652,10.5550787915381
ERI,2008,59.7,6.90902424962048,490.066956003333,21.1,39.2820701599121,46.0765362516652,10.8337736915036
ERI,2009,57.3,8.96790026096927,642.92572288007,21.1,39.2820701599121,46.0765362516652,11.0220410741386
ERI,2010,55.2,26.5178651134612,539.699512069686,21.1,39.2820701599121,46.0765362516652,11.2019449777584
ERI,2011,53.3,23.9053239679882,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.3735399803252
ERI,2012,51.5,16.1357266626412,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.5365169297833
ERI,2013,49.7,14.9585892590236,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.6362700513655
ERI,2014,48.1,33.0048067881779,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.7366811006634
ERI,2015,46.4,19.16763023779,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.8379122916262
ERI,2016,44.9,25.7217289342633,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2017,43.4,34.1272553800737,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2018,41.9,28.9419958471852,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2019,40.6,57.271341350136,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2020,39.3,44.6259534943367,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2021,38.0,25.6602193402116,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2022,36.6,37.7599868839359,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ERI,2023,36.6,37.7599868839359,688.68165957684,21.1,39.2820701599121,46.0765362516652,11.9399656246299
ETH,2003,122.2,262.431868146379,116.800491132777,21.1,39.2820701599121,5.77620148456472,3.69805219630623
ETH,2004,115.8,245.716447569574,133.169812538096,38.7,39.2820701599121,5.97607492793851,4.0092482931609
ETH,2005,109.5,167.653766861665,158.243458082465,38.7,39.2820701599121,6.19294653351699,4.31644032463521
ETH,2006,103.3,154.228355270258,189.345737521418,38.7,39.2820701599121,6.42705681233099,4.61983246123029
ETH,2007,97.6,131.354516947121,237.146255996319,38.7,25.4099998474121,6.68361693859164,4.92163262678547
ETH,2008,92.2,111.357616072987,316.410475118075,38.7,25.4099998474121,7.01883991216426,5.24481811104458
ETH,2009,87.2,149.343786093307,368.574712267445,38.7,25.4099998474121,7.37167631526554,5.56530539724539
ETH,2010,82.5,171.807255624258,330.619412798644,29.6,25.4099998474121,7.74293650405208,5.88367348842843
ETH,2011,78.1,176.268039797623,343.024942351887,29.6,24.6299991607666,8.13165334007904,6.19978430281278
ETH,2012,73.9,204.059547040047,452.101031885754,29.6,24.6299991607666,8.53826122202629,6.51408999312917
ETH,2013,70.1,235.024403425947,484.039833104062,29.6,34.7310981750488,8.95585542578493,6.82389059062955
ETH,2014,66.5,214.991870147878,549.986577082588,29.6,34.7310981750488,9.3904846134397,7.1320081780504
ETH,2015,63.1,182.25677344616,621.845673808133,23.5,34.7310981750488,9.84151478728926,7.43845438341403
ETH,2016,59.9,123.964326124143,696.195884706786,23.5,20.0208206176758,10.308997223031,7.74355073772014
ETH,2017,56.9,90.1599107420309,745.632449222154,23.5,20.0208206176758,10.7919471087687,8.0471575170489
ETH,2018,54.3,36.96423483061,747.968143637014,23.5,20.0208206176758,11.2910758539614,8.34992303821713
ETH,2019,52.1,34.0866592591258,828.70897229725,23.5,22.2894897460938,11.8060525680289,8.65203916056794
ETH,2020,49.9,53.0524726997752,905.313175805855,23.5,22.2894897460938,12.3362032791012,8.95353751323462
ETH,2021,48.0,46.2621638357454,910.947840320752,23.5,43.5823020935059,12.8815133315461,9.25478025646195
ETH,2022,46.2,60.8601635705686,1011.0732858233,23.5,43.5823020935059,13.2378982432178,9.33621609876944
ETH,2023,46.2,60.8601635705686,1272.01628209211,23.5,43.5823020935059,13.2378982432178,9.33621609876944
GAB,2003,78.6,248.700302815297,4710.74862768151,23.5,43.5823020935059,13.2378982432178,36.8809317826105
GAB,2004,76.4,187.827338738701,5465.79193590708,23.5,43.5823020935059,13.2378982432178,37.8687985305349
GAB,2005,74.2,147.368298347519,6547.87613955186,32.7,43.5823020935059,13.2378982432178,38.8672363599809
GAB,2006,72.1,134.578651797563,6847.00985685394,32.7,43.5823020935059,13.2378982432178,39.8763535875598
GAB,2007,69.6,129.230455537388,8003.54289696049,32.7,43.5823020935059,13.2378982432178,40.8960393496484
GAB,2008,67.1,153.188981348494,9688.64519690633,32.7,43.5823020935059,13.2378982432178,41.9263968042466
GAB,2009,64.6,197.024327171611,7290.57526093114,32.7,43.5823020935059,13.2378982432178,42.9671451534089
GAB,2010,61.9,233.910835395841,8356.74662013345,32.7,43.5823020935059,13.2378982432178,44.0184608469988
GAB,2011,59.4,255.254724964739,10219.1139339454,32.7,43.5823020935059,13.2378982432178,45.0801946872977
GAB,2012,56.9,257.997882076871,9296.96587941088,32.7,43.5823020935059,13.2378982432178,46.1524575071287
GAB,2013,54.5,249.884608874024,9197.70106323947,32.7,43.5823020935059,13.2378982432178,47.2348995593806
GAB,2014,52.4,240.592214474377,9201.36276648105,32.7,43.5823020935059,13.2378982432178,48.3267109980033
GAB,2015,50.6,233.621409137809,7047.12654634355,32.7,43.5823020935059,13.2378982432178,48.6194365134982
GAB,2016,48.6,228.331238621689,6677.07003901644,32.7,43.5823020935059,13.2378982432178,48.9116241513096
GAB,2017,46.8,228.144835916018,6921.73373135624,33.4,43.5823020935059,13.2378982432178,49.2033085922007
GAB,2018,45.2,227.907967657111,7624.2775233771,33.4,43.5823020935059,13.2378982432178,49.4944290499849
GAB,2019,43.3,228.369638641243,7441.1786472281,33.4,43.5823020935059,13.2378982432178,49.7848246840842
GAB,2020,41.1,230.208154767591,6605.80346077565,33.4,43.5823020935059,13.2378982432178,49.8241656819812
GAB,2021,39.9,228.918421017786,8181.40914134656,33.4,43.5823020935059,13.2378982432178,49.8612671247622
GAB,2022,38.8,230.535985113903,8409.2074145028,33.4,43.5823020935059,13.2378982432178,49.8962345236713
GAB,2023,38.8,230.535985113903,7802.83659565049,33.4,43.5823020935059,13.2378982432178,49.8962345236713
GHA,2003,88.9,369.660837091741,358.39927142073,33.4,43.5823020935059,14.4110078429247,8.13639297693297
GHA,2004,86.0,344.265413409862,406.132105329565,33.4,43.5823020935059,15.8079014306574,9.05994534742738
GHA,2005,83.4,328.43515868283,478.611909191028,31.9,43.5823020935059,17.2366792678794,10.0024406425603
GHA,2006,81.1,324.878501220811,906.441027564887,31.9,43.5823020935059,18.6981146399445,10.9638541974486
GHA,2007,78.7,324.308048819992,1050.12461524926,31.9,43.5823020935059,20.1917142121044,11.9437515914647
GHA,2008,75.9,335.552144676941,1182.65761256016,31.9,43.5823020935059,21.717301839292,12.9418000356966
GHA,2009,72.9,354.747041392964,1047.70430093586,31.9,43.5823020935059,23.2736204562457,13.9573276526153
GHA,2010,69.7,370.390252561905,1263.89251760539,31.9,64.6699981689453,24.8618900303009,14.9904419527654
GHA,2011,66.5,375.25248092608,1507.43573198753,31.9,64.6699981689453,26.4808225863626,16.0404640405783
GHA,2012,63.3,366.107715612507,1543.77524235764,24.2,64.6699981689453,28.1298113056641,17.1069348843732
GHA,2013,60.4,339.13619890374,2294.025645187,24.2,59.8538780212402,29.8078021998615,18.1892648687887
GHA,2014,57.7,308.44604115184,1953.64513603117,24.2,59.8538780212402,31.5144995436995,19.2871057808726
GHA,2015,55.3,270.846082600705,1721.69964380717,24.2,51.8172798156738,33.2496000669836,20.40010793503
GHA,2016,53.0,229.299258747558,1913.18673253576,23.4,51.8172798156738,35.0128106440634,21.5279300969224
GHA,2017,50.9,195.691010818449,2012.97025750655,23.4,58.1865005493164,36.8034045826681,22.670108563914
GHA,2018,48.9,169.304070145614,2196.61290615342,23.4,58.1865005493164,38.6210681678007,23.8263073809595
GHA,2019,47.1,163.402309921011,2186.18924111824,23.4,58.1865005493164,40.4650486152887,24.9960729195517
GHA,2020,45.3,162.438005742626,2196.54789313621,23.4,58.1865005493164,42.3354561621678,26.179198602453
GHA,2021,43.8,159.748938203453,2445.50081810782,23.4,58.1865005493164,43.5980575224176,27.3752434132951
GHA,2022,42.3,158.788793241221,2240.27945094566,23.4,64.8944778442383,44.4680831984093,28.5838871671897
GHA,2023,42.3,158.788793241221,2260.28741289427,23.4,64.8944778442383,44.4680831984093,28.5838871671897
GIN,2003,146.7,394.187856393579,566.48540588068,23.4,64.8944778442383,44.4680831984093,11.3379453382088
GIN,2004,141.5,365.74062449678,584.897740538081,23.4,64.8944778442383,44.4680831984093,12.2068743325124
GIN,2005,136.9,343.953915673262,463.17768685098,23.4,64.8944778442383,44.4680831984093,13.095035144878
GIN,2006,132.9,337.932453613772,446.980554135348,23.4,64.8944778442383,44.4680831984093,14.0026335732946
GIN,2007,129.6,345.440627827435,650.148575304385,23.4,64.8944778442383,44.4680831984093,14.9294877692958
GIN,2008,126.7,369.369367526996,703.532825785322,23.4,64.8944778442383,44.4680831984093,15.8756067228174
GIN,2009,124.1,399.490167116657,662.185914665681,23.4,64.8944778442383,44.4680831984093,16.841000124284
GIN,2010,121.7,420.642626306529,659.235326211315,23.4,64.8944778442383,44.4680831984093,17.8258881812328
GIN,2011,119.6,433.675427291324,636.694958747648,23.4,64.8944778442383,44.4680831984093,18.8300747464885
GIN,2012,117.5,435.325338789911,699.353377212197,23.4,64.8944778442383,44.4680831984093,19.8535692875928
GIN,2013,115.5,413.257648051681,748.455020824734,23.4,64.8944778442383,44.4680831984093,20.8963805793729
GIN,2014,114.2,393.577017946568,765.146999389279,23.4,16.3700008392334,44.4680831984093,21.9585172286295
GIN,2015,112.4,378.693510871067,747.356966759448,23.4,16.3700008392334,44.4680831984093,23.0429536885135
GIN,2016,109.9,360.230777257703,711.996509782316,23.4,24.4842891693115,44.4680831984093,24.1498388471999
GIN,2017,108.0,357.593289125399,833.598621691121,23.4,24.4842891693115,44.4680831984093,25.2793160046836
GIN,2018,105.9,359.091743247876,933.273615633705,43.7,18.5900001525879,44.4680831984093,26.4315350914217
GIN,2019,103.7,343.691756631449,1031.34146480732,43.7,72.0502166748047,44.4680831984093,27.606397594017
GIN,2020,101.2,334.458449667338,1053.66097696415,43.7,72.0502166748047,44.4680831984093,28.8045337728005
GIN,2021,98.7,330.898470621951,1244.96550477914,43.7,72.0502166748047,44.4680831984093,30.0258480711338
GIN,2022,96.0,315.297234324023,1416.59612011764,43.7,72.0502166748047,44.4680831984093,31.2707417142027
GIN,2023,96.0,315.297234324023,1541.04050914957,43.7,72.0502166748047,44.4680831984093,31.2707417142027
GMB,2003,99.6,286.38148145547,308.719123437587,43.7,72.0502166748047,25.6664553095829,47.7243145471678
GMB,2004,95.3,277.870024345237,593.285346326581,43.7,72.0502166748047,26.9447554215463,46.6954259623673
GMB,2005,91.2,269.467371088819,616.483657865348,43.7,72.0502166748047,28.2440609589333,46.5783414060291
GMB,2006,87.3,261.239155866847,614.544307904464,43.7,72.0502166748047,29.5643185142197,46.4862599534796
GMB,2007,83.5,253.248515623982,724.726407242432,43.7,72.0502166748047,30.9054783032266,46.4185278485547
GMB,2008,80.0,245.508755085024,859.127671411226,43.7,72.0502166748047,32.2679711016765,46.3744961350565
GMB,2009,76.5,238.021126456843,774.888030908091,43.7,72.0502166748047,33.6497942243256,46.3534895570565
GMB,2010,73.3,230.800480055748,801.033372714536,48.1,72.0502166748047,35.0523189416312,46.3547751187486
GMB,2011,70.2,237.149011216027,710.608411468152,48.1,72.0502166748047,36.4744494658778,46.3775404309418
GMB,2012,67.4,254.239418072851,692.579361628102,48.1,72.0502166748047,37.9171350352303,46.4212039686368
GMB,2013,64.6,202.096693960898,653.862713272743,48.1,72.0502166748047,39.3776137224443,46.4844349819106
GMB,2014,62.0,138.74753942291,568.00453558864,48.1,72.0502166748047,40.8551139704884,46.5660269049022
GMB,2015,59.5,199.93449121734,619.536364296461,48.6,38.6100006103516,42.3488125860354,46.6646753535046
GMB,2016,57.1,128.196629906879,650.056501323611,48.6,38.6100006103516,43.8572751152197,46.7787649612216
GMB,2017,54.8,62.1779435591232,642.522641296331,48.6,38.6100006103516,44.6612555120907,46.907216138854
GMB,2018,52.7,80.2317952845824,696.219806960615,48.6,37.4267311096191,45.2810635854788,47.0485300098961
GMB,2019,50.7,43.8342481494753,738.186751987483,48.6,37.4267311096191,45.8924116367701,47.2014093324921
GMB,2020,48.9,81.9337255899875,720.335143352133,53.4,40.7495193481445,46.4953029971304,47.364575636903
GMB,2021,47.2,60.970879376465,781.890925169531,53.4,40.7495193481445,47.0891870023943,47.53641750078
GMB,2022,45.6,93.0642071373456,836.244875868476,53.4,40.7495193481445,47.6746525259498,47.7159921427543
GMB,2023,45.6,93.0642071373456,888.157407724123,53.4,53.9002342224121,47.6746525259498,47.7159921427543
GNB,2003,156.8,182.655305008235,419.78486611807,53.4,53.9002342224121,18.6673489023335,5.64179288235145
GNB,2004,150.7,121.316932552047,431.376557669634,53.4,53.9002342224121,18.9649753817784,6.54981932752754
GNB,2005,144.6,93.228084391464,463.073962650452,53.4,53.9002342224121,19.261614697307,7.66562389299126
GNB,2006,138.6,78.0911553782607,448.513075469701,53.4,53.9002342224121,19.5580767742152,8.79675509070874
GNB,2007,132.3,76.7931547003527,519.069789794741,53.4,53.9002342224121,19.853440084707,9.94309395424926
GNB,2008,126.2,87.981908466029,640.210331101753,53.4,53.9002342224121,20.1478049028966,11.1050118138525
GNB,2009,120.2,107.268484202421,583.190020139094,53.4,53.9002342224121,20.4402913687678,12.2823572765206
GNB,2010,114.4,125.741121221016,600.194298540768,48.7,53.9002342224121,20.731942283858,13.4760634593862
GNB,2011,108.9,129.374021529915,719.539573498937,48.7,53.9002342224121,21.0218553459127,14.6859905747985
GNB,2012,103.9,125.365080652041,635.461653303881,48.7,53.9002342224121,21.3100808491234,15.9125580822648
GNB,2013,99.6,119.613394881352,654.304534409417,48.7,53.9002342224121,21.5960541502346,17.1557987744749
GNB,2014,95.6,104.544862672079,652.022501029449,48.7,53.9002342224121,21.8797984276954,18.4161430412753
GNB,2015,92.1,88.6870786212232,645.066837207039,48.7,53.9002342224121,22.1610386387436,19.6938380286064
GNB,2016,88.7,73.9057819020666,679.665386626818,48.7,53.9002342224121,22.4392222957992,20.9889037650551
GNB,2017,85.7,63.8739968486445,783.123186602022,48.7,53.9002342224121,22.7140842562389,22.3015666963327
GNB,2018,82.7,64.3989080264214,808.531613218504,47.7,44.2959251403809,22.9856159322566,23.6322998602978
GNB,2019,79.8,71.9447316028718,807.359903965493,47.7,44.7071380615234,23.2532774759566,24.9811064482039
GNB,2020,77.0,90.4898632224575,817.780335749159,47.7,44.7071380615234,23.5168018782756,26.3482236537259
GNB,2021,74.5,102.307396294792,900.407780831491,50.5,44.7071380615234,23.7759180103831,27.7338884299736
GNB,2022,71.9,106.954614578693,853.281304044102,50.5,50.8078727722168,23.871601843252,27.8438185893828
GNB,2023,71.9,106.954614578693,951.242748289294,50.5,50.8078727722168,23.871601843252,27.8438185893828
GNQ,2003,142.5,346.472816238456,2930.60183743733,50.5,50.8078727722168,23.871601843252,57.6992353221695
GNQ,2004,138.1,360.001452160391,4901.30127408119,50.5,50.8078727722168,23.871601843252,58.6335887149041
GNQ,2005,133.5,371.353469191397,8673.9026086535,50.5,50.8078727722168,23.871601843252,59.5483761004959
GNQ,2006,128.9,369.251550112766,10184.8841248541,76.8,50.8078727722168,23.871601843252,60.4443364825893
GNQ,2007,124.2,363.791006456481,12616.9532942011,76.8,50.8078727722168,23.871601843252,61.3207802854585
GNQ,2008,119.7,338.898319649517,18210.5552970599,76.8,50.8078727722168,23.871601843252,62.177714886634
GNQ,2009,115.3,305.283389831808,13232.5019378102,76.8,50.8078727722168,23.871601843252,63.0143172996571
GNQ,2010,111.1,288.53273203694,13720.1658723222,76.8,50.8078727722168,23.871601843252,63.8311923686012
GNQ,2011,107.4,290.322806110146,17198.2136668275,76.8,50.8078727722168,23.871601843252,64.6283691531245
GNQ,2012,103.8,311.956073710914,17308.5723924575,76.8,50.8078727722168,23.871601843252,65.4060707706963
GNQ,2013,100.3,332.887170693787,16304.0713196418,76.8,50.8078727722168,23.871601843252,66.0469430159927
GNQ,2014,96.8,334.346574962766,15548.6624656619,76.8,50.8078727722168,23.871601843252,66.1151118654474
GNQ,2015,93.5,332.33776772066,9068.91003238645,76.8,50.8078727722168,23.871601843252,66.1825226445462
GNQ,2016,90.3,313.546739751252,7453.19797948517,76.8,50.8078727722168,23.871601843252,66.2485417470801
GNQ,2017,87.4,288.015942714315,7809.10465655488,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2018,84.3,263.832217888264,8102.47084834031,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2019,81.4,243.029920201207,6804.14923073888,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2020,78.6,239.742639480367,5764.05502912947,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2021,76.0,235.153866767495,6945.63069794539,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2022,73.4,232.433064980285,7589.29964909381,76.8,50.8078727722168,23.871601843252,66.3127923585184
GNQ,2023,73.4,232.433064980285,6677.793435386,76.8,50.8078727722168,23.871601843252,66.3127923585184
KEN,2003,81.1,222.704157180121,442.898457253405,76.8,50.8078727722168,23.871601843252,29.103314991973
KEN,2004,76.1,185.475092490089,463.662781300121,76.8,50.8078727722168,23.871601843252,29.4748031581827
KEN,2005,71.0,139.153667013661,523.456312433863,46.8,50.8078727722168,23.871601843252,29.848047955005
KEN,2006,66.7,103.352226275937,699.80237063381,46.8,50.8078727722168,23.871601843252,30.2231399084341
KEN,2007,62.8,77.0685656140507,840.201439476765,46.8,50.8078727722168,23.871601843252,30.6001210320194
KEN,2008,58.5,64.8804130850272,915.54435473604,46.8,50.8078727722168,23.871601843252,30.979034639325
KEN,2009,55.2,63.5551675132699,1047.9678324485,46.8,57.1699981689453,23.871601843252,31.3598599769359
KEN,2010,53.3,65.9557989162071,1091.51873101194,46.8,50.9900016784668,23.871601843252,31.74269809332
KEN,2011,52.1,68.236969013169,1096.14499807675,46.8,50.9900016784668,23.871601843252,32.1277605077796
KEN,2012,51.3,69.9370724035563,1285.00536171512,46.8,50.9900016784668,23.871601843252,32.5150753685583
KEN,2013,50.1,71.1238352033543,1370.87885214659,46.8,50.9900016784668,23.871601843252,32.9047720711466
KEN,2014,48.9,70.5680222824889,1482.81566253497,46.8,50.9900016784668,23.871601843252,33.2968469581464
KEN,2015,47.5,68.569134879985,1489.11959777284,36.1,50.9900016784668,23.871601843252,33.6913972045979
KEN,2016,46.3,64.6131578059455,1554.12610314423,36.1,85.5731887817383,23.871601843252,34.0884942632235
KEN,2017,45.4,64.1083656382748,1667.48447230835,36.1,85.5731887817383,23.871601843252,34.4882040042741
KEN,2018,44.3,61.57710809279,1836.45275528993,36.1,85.5731887817383,23.871601843252,34.8906417362588
KEN,2019,43.4,59.3292068951603,1960.40808854893,36.1,74.9513473510742,23.871601843252,35.2957947881613
KEN,2020,43.0,62.0229416582766,1927.66459027849,36.1,74.2888031005859,23.871601843252,35.7038199428417
KEN,2021,41.9,63.6508591844306,2061.35622089594,38.6,86.0402526855469,23.871601843252,36.1147556713877
KEN,2022,41.1,63.2548194726359,2109.56288513137,38.6,78.7503128051758,23.871601843252,36.528720029267
KEN,2023,41.1,63.2548194726359,1952.30457929636,38.6,78.7503128051758,23.871601843252,36.528720029267
LBR,2003,151.1,434.03595195472,239.779556677091,38.6,78.7503128051758,23.871601843252,12.9635323462506
LBR,2004,139.5,406.824199097695,284.140223992458,38.6,78.7503128051758,23.871601843252,13.2725293447913
LBR,2005,129.5,388.575454073976,287.487333441381,38.6,78.7503128051758,23.871601843252,13.5841752250677
LBR,2006,120.9,376.278036937579,320.55808618515,38.6,78.7503128051758,23.871601843252,14.0429777254186
LBR,2007,113.9,370.922223996212,374.211308104278,38.6,78.7503128051758,23.871601843252,14.5085073995697
LBR,2008,108.1,370.851719409168,451.713856283285,38.6,78.7503128051758,23.871601843252,14.9804986862234
LBR,2009,103.4,354.565838323859,448.386367025545,38.6,78.7503128051758,23.871601843252,15.4613878781595
LBR,2010,99.6,337.023340553976,492.252808033724,38.6,41.4256210327148,23.871601843252,15.9511988042973
LBR,2011,96.6,323.848941080803,568.087865520004,38.6,41.4256210327148,23.871601843252,16.4501799867755
LBR,2012,94.0,306.719239843573,638.368751462083,38.6,41.4256210327148,23.871601843252,16.9578913961146
LBR,2013,91.7,312.140569234658,710.744570927863,38.6,41.4256210327148,23.871601843252,17.4748084783238
LBR,2014,91.9,333.30766619802,706.714490064507,54.1,51.6752777099609,23.871601843252,18.0004756381115
LBR,2015,88.1,345.11133095666,692.590082351257,54.1,51.6752777099609,23.871601843252,18.535132543282
LBR,2016,86.0,376.951643793147,714.613063145659,50.9,41.5743789672852,23.871601843252,19.0787826788986
LBR,2017,84.3,404.325452593706,699.269095727404,50.9,46.3713111877441,23.871601843252,19.6309444395375
LBR,2018,82.3,402.138016779595,692.203127129794,50.9,46.3713111877441,23.871601843252,20.1920909965308
LBR,2019,80.0,392.0206030182,658.164180770507,50.9,47.4837417602539,23.871601843252,20.7619736101479
LBR,2020,77.7,376.225925704617,616.787867006715,50.9,47.4837417602539,23.871601843252,21.3405767547591
LBR,2021,75.5,356.687967996402,667.96610514319,50.9,47.4837417602539,23.871601843252,21.9278878738336
LBR,2022,73.2,349.462184067912,744.617175237387,50.9,47.4837417602539,23.871601843252,22.5233824972505
LBR,2023,73.2,349.462184067912,771.887142089677,50.9,47.4837417602539,23.871601843252,22.5233824972505
LSO,2003,114.9,349.462184067912,583.270036200288,50.9,47.4837417602539,11.5238148692864,15.0659903580985
LSO,2004,116.1,349.462184067912,766.685820928242,50.9,47.4837417602539,12.4615956322682,17.3400175380548
LSO,2005,116.9,349.462184067912,861.381496414995,50.9,47.4837417602539,13.4224474798429,19.5885686664073
LSO,2006,116.6,349.462184067912,925.467485502842,50.9,47.4837417602539,14.408210007123,21.8118480082732
LSO,2007,112.8,349.462184067912,861.188420899563,50.9,47.4837417602539,15.370615691576,24.0010764509758
LSO,2008,110.2,349.462184067912,898.482517882593,50.9,40.9300003051758,16.3546204645558,26.1665222050084
LSO,2009,100.1,349.462184067912,878.847950537772,50.9,40.9300003051758,17.3590283596396,28.3078762545419
LSO,2010,91.4,349.462184067912,1119.47557793042,50.9,40.9300003051758,18.3857193340094,30.4253043022921
LSO,2011,87.6,349.462184067912,1280.73390931581,50.9,40.9300003051758,19.4345230802161,32.5186590001468
LSO,2012,85.1,349.462184067912,1217.93071228944,50.9,40.9300003051758,20.3828074785916,34.5834307451435
LSO,2013,83.7,349.462184067912,1151.03735837227,50.9,40.9300003051758,21.2300947389349,36.6264406630214
LSO,2014,83.0,349.462184067912,1173.5377928819,50.9,40.9300003051758,22.0892423225197,38.6477300190175
LSO,2015,82.1,349.462184067912,1121.19851342518,50.9,40.9300003051758,22.9609405043365,40.647307173143
LSO,2016,77.8,349.462184067912,992.491840678465,50.9,40.9300003051758,23.8441191493482,42.6251539735365
LSO,2017,76.0,349.462184067912,1069.36673247542,49.7,40.9300003051758,24.739469269916,44.5812960773948
LSO,2018,77.2,349.462184067912,1170.65569702819,49.7,58.2332305908203,25.6507852521301,46.5155954019209
LSO,2019,78.1,349.462184067912,1082.05706777516,49.7,99.5650863647461,26.5776930448547,48.4279247089124
LSO,2020,76.6,349.462184067912,918.582577421982,49.7,99.5650863647461,27.5216836619161,50.3180750724947
LSO,2021,73.9,349.462184067912,1066.58645143823,49.7,99.5650863647461,27.8657329770812,50.2988681196286
LSO,2022,72.2,349.462184067912,1029.99553333827,49.7,99.5650863647461,28.2174874193037,50.2791929850309
LSO,2023,72.2,349.462184067912,916.282979328622,49.7,99.5650863647461,28.2174874193037,50.2791929850309
MDG,2003,91.8,66.5792913800312,352.620095849925,49.7,99.5650863647461,8.64678658683702,5.18344487592683
MDG,2004,88.0,45.7040342508214,272.20074858856,49.7,99.5650863647461,9.25025815338349,5.63879497378888
MDG,2005,84.3,35.2727720882929,305.812074924388,73.2,99.5650863647461,9.93261554174104,6.12117429647739
MDG,2006,80.9,34.4450990423921,324.146874882604,73.2,99.5650863647461,10.6358995156338,6.60626040079226
MDG,2007,77.8,22.1936728800131,419.548001431865,73.2,99.5650863647461,11.3599943406554,7.09404605387567
MDG,2008,75.1,22.8809667732626,512.579800058444,73.2,99.5650863647461,12.1053840846591,7.58477424817969
MDG,2009,72.6,41.8061350492767,446.315238370592,73.2,99.5650863647461,12.8711099192107,8.07809185945002
MDG,2010,70.6,41.1181198222709,450.009391645726,71.7,99.5650863647461,13.6576266289381,8.57423264087617
MDG,2011,69.0,36.8503748720588,506.163691559309,71.7,99.5650863647461,14.4647667274573,9.07317357345326
MDG,2012,67.8,69.4320010589456,493.511162904211,70.7,77.9483184814453,15.2925667357711,9.57497722568056
MDG,2013,66.8,63.4766588808106,515.301589361832,70.7,77.9483184814453,16.1408302762085,10.0796108080669
MDG,2014,66.2,44.5276291981789,505.684922503435,70.7,77.9483184814453,16.7630080347729,10.5872296200375
MDG,2015,65.8,94.4008815451119,445.320069480568,70.7,71.7350006103516,17.3862360832543,11.0976984938148
MDG,2016,65.7,55.2311314354908,453.970714522463,70.7,71.7350006103516,18.0266900658694,11.6111708642625
MDG,2017,65.7,75.3296332048914,491.866848718929,70.7,71.7350006103516,18.6844476953544,12.1276031211704
MDG,2018,65.8,71.5698559292929,500.45718552916,70.7,49.0800018310547,19.3598230600213,12.6470453599113
MDG,2019,66.1,73.2967776207387,499.818837622534,70.7,49.0800018310547,20.0525651371361,13.1693371507898
MDG,2020,66.3,142.104516903632,450.771615201509,70.7,49.0800018310547,20.7635333183938,13.6947389718241
MDG,2021,66.3,170.274873967912,490.206238571448,70.7,41.1929206848145,21.4921283753203,14.2229669156927
MDG,2022,65.8,120.206415609714,497.242514792961,70.7,41.1929206848145,22.2392232754516,14.7542851111188
MDG,2023,65.8,120.206415609714,506.159368687808,70.7,41.1929206848145,22.2392232754516,14.7542851111188
MLI,2003,169.1,423.80885697471,371.627016389759,70.7,41.1929206848145,22.2392232754516,19.3629115283723
MLI,2004,163.2,429.372585410166,416.278344366266,70.7,41.1929206848145,22.2392232754516,20.7464698412891
MLI,2005,157.6,431.240273870888,461.457920288884,70.7,41.1929206848145,22.2392232754516,22.1609320906388
MLI,2006,152.3,405.710341701949,493.628706470251,41.7,41.1929206848145,22.2392232754516,23.6069559732511
MLI,2007,147.3,388.805515602549,564.157958339126,41.7,41.1929206848145,22.2392232754516,25.0829117113185
MLI,2008,142.6,379.058733370092,658.493183322369,41.7,41.1929206848145,22.2392232754516,26.5889043994531
MLI,2009,138.1,374.562311356769,662.883388148082,41.1,41.1929206848145,22.2392232754516,28.1230644263015
MLI,2010,133.8,383.60342691167,670.369098976461,41.1,41.1929206848145,22.2392232754516,29.6838043988009
MLI,2011,129.8,404.732950455097,789.06272549554,45.4,16.3099994659424,22.2392232754516,31.2702844442832
MLI,2012,126.0,435.650582634292,733.738935290444,45.4,16.3099994659424,22.2392232754516,32.8816854500786
MLI,2013,122.3,452.815933807072,758.475532598732,47.1,6.81395816802979,22.2392232754516,34.5171909966045
MLI,2014,118.8,441.007385462791,797.154510755732,46.9,11.6274261474609,22.2392232754516,36.1762365300362
MLI,2015,115.3,391.82930999958,704.821646439506,47.2,14.6999998092651,22.2392232754516,37.8578119850329
